Date_UTC,MLT,MLAT,GLON,GLAT
1996-03-30 04:11:57,359.30,68.70,287.90,58.60
1996-03-30 05:18:48,353.90,68.50,274.40,57.60
1996-03-30 06:52:02,336.00,69.50,249.10,61.50
1996-03-30 22:42:05,353.40,65.90,355.10,67.00
1996-03-31 00:25:54,346.90,66.50,321.40,62.40
1996-03-31 01:27:14,349.30,66.70,310.30,60.40
1996-03-31 04:49:38,5.80,67.50,286.40,57.10
1996-03-31 05:57:33,336.30,66.70,257.40,57.10
1996-03-31 16:22:41,336.80,66.20,91.20,71.30
1996-03-31 22:20:54,0.60,66.10,10.00,68.60
1996-03-31 23:23:54,334.10,66.30,323.50,62.60
1996-04-01 11:19:40,331.80,67.00,179.70,71.30
1996-04-01 15:49:41,344.50,66.30,110.60,71.80
1996-04-02 03:06:39,347.30,68.10,290.70,58.30
1996-04-02 04:57:40,339.80,67.30,269.00,56.50
1996-04-02 19:47:00,10.20,65.70,66.80,70.40
1996-04-02 22:49:56,20.70,65.00,26.80,68.60
1996-04-03 15:30:54,345.20,65.30,117.00,70.90
1996-04-03 16:16:17,340.20,66.80,97.40,72.10
1996-04-03 17:33:34,328.30,67.40,58.90,72.10
1996-04-03 18:48:22,0.70,68.70,71.60,73.70
1996-04-03 19:58:17,358.10,67.60,48.00,72.10
1996-04-03 20:53:30,15.50,66.30,53.60,70.90
1996-04-03 21:51:09,352.20,65.90,8.20,68.30
1996-04-04 06:18:23,330.40,64.90,249.40,56.70
1996-04-04 12:13:30,339.90,65.60,171.90,70.50
1996-04-04 12:54:26,335.70,66.00,153.60,71.70
1996-04-05 02:24:02,343.60,69.40,295.00,60.30
1996-04-05 06:53:54,328.70,68.10,243.10,61.30
1996-04-05 21:23:46,340.60,67.90,0.20,69.50
1996-04-06 03:59:59,335.30,68.80,275.10,57.90
1996-04-06 13:17:20,5.00,69.60,190.80,72.60
1996-04-06 15:04:40,352.00,70.00,138.20,75.90
1996-04-06 15:38:24,16.70,71.50,163.50,76.70
1996-04-06 17:39:51,352.00,70.00,82.50,75.30
1996-04-07 11:22:08,343.10,68.20,194.80,70.80
1996-04-08 21:20:52,16.30,65.60,46.50,70.00
1996-04-09 12:23:50,330.30,66.00,156.40,71.70
1996-04-09 14:38:46,342.20,66.00,131.00,71.90
1996-04-10 07:09:46,330.70,66.70,241.10,60.30
1996-04-10 08:36:25,336.80,66.20,228.40,62.60
1996-04-11 00:18:30,320.90,67.10,301.10,59.00
1996-04-11 13:42:34,339.80,67.30,146.30,73.20
1996-04-12 07:37:17,330.40,64.90,234.70,59.90
1996-04-12 10:41:44,337.10,64.60,195.90,67.10
1996-04-12 14:52:08,346.80,62.30,130.90,68.20
1996-04-13 21:57:07,336.80,66.20,347.30,66.40
1996-04-13 22:15:31,354.70,65.50,3.50,67.50
1996-04-13 22:36:22,332.50,65.40,333.00,63.50
1996-04-20 11:02:40,343.70,65.60,198.90,67.70
1996-04-20 16:36:56,354.80,65.00,107.90,70.40
1996-04-21 07:51:35,331.50,64.00,232.30,59.60
1996-04-22 01:34:30,350.40,64.20,310.10,57.90
1996-04-22 02:43:38,2.70,63.50,306.90,56.50
1996-04-22 18:36:18,325.20,66.50,33.40,70.50
1996-04-23 10:09:01,348.20,64.00,216.30,63.00
1996-04-23 10:32:56,334.10,66.30,196.70,68.70
1996-04-23 14:27:14,346.30,65.40,140.90,71.30
1996-04-23 14:54:50,342.90,65.00,127.70,70.80
1996-04-23 15:43:17,320.70,66.40,87.20,71.50
1996-04-23 17:02:24,331.10,68.60,71.70,73.60
1996-04-24 02:03:31,342.90,65.00,299.40,56.50
1996-04-24 06:51:10,335.30,68.80,248.70,60.90
1996-04-24 11:11:50,332.40,66.50,183.10,70.50
1996-04-24 19:21:08,352.30,65.40,52.40,69.90
1996-04-25 02:38:36,358.10,67.10,303.30,59.40
1996-04-26 15:16:46,343.00,66.60,121.80,72.40
1996-04-27 06:03:02,333.50,65.60,254.50,56.50
1996-04-27 19:48:45,345.80,64.30,37.00,68.40
1996-04-27 21:18:18,319.40,63.90,339.60,63.10
1996-04-28 00:28:53,332.00,64.70,307.60,57.80
1996-04-28 16:22:09,339.80,67.30,96.40,72.60
1996-04-29 04:10:34,322.20,65.60,265.40,55.00
1996-04-29 13:17:30,330.10,67.20,142.40,73.10
1996-04-30 01:09:44,351.80,66.90,315.20,61.60
1996-04-30 03:07:30,345.20,65.30,289.60,55.20
1996-04-30 07:31:50,341.50,65.30,244.70,58.10
1996-04-30 15:01:24,327.20,65.20,107.80,70.60
1996-04-30 16:25:17,336.80,66.20,92.10,71.30
1996-05-01 00:41:37,5.70,67.00,334.90,65.30
1996-05-01 18:08:26,349.10,67.20,70.50,72.10
1996-05-02 01:33:42,347.70,65.00,307.70,58.20
1996-05-02 01:55:20,338.40,66.00,297.20,57.10
1996-05-02 02:27:41,345.70,66.40,296.30,57.40
1996-05-02 03:45:43,334.10,66.30,276.60,55.30
1996-05-02 04:41:33,328.60,66.20,264.60,55.70
1996-05-02 05:24:29,342.60,65.50,266.70,54.80
1996-05-02 06:49:07,350.40,64.20,258.00,54.50
1996-05-02 18:19:16,334.10,66.30,49.90,70.80
1996-05-02 20:56:35,340.70,66.30,7.80,68.60
1996-05-02 22:56:21,342.60,67.10,336.00,65.60
1996-05-03 12:53:33,332.30,67.70,153.60,73.40
1996-05-03 21:41:47,345.70,66.40,358.90,67.90
1996-05-03 22:02:48,335.80,67.20,173.30,72.00
1996-05-03 23:17:55,350.10,67.80,337.90,66.50
1996-05-04 12:08:06,337.30,65.80,171.90,70.70
1996-05-05 03:05:34,339.30,65.00,286.10,54.50
1996-05-05 04:02:00,338.00,63.70,276.50,52.60
1996-05-05 06:55:35,336.50,63.90,247.00,56.20
1996-05-06 00:40:10,306.70,66.30,287.30,56.00
1996-05-06 17:55:28,326.60,65.70,49.50,70.20
1996-05-06 19:04:55,326.50,67.50,23.70,71.00
1996-05-08 02:08:33,324.40,66.90,285.20,56.40
1996-05-08 15:54:33,339.50,66.10,105.90,71.50
1996-05-08 19:20:37,343.70,65.60,41.40,69.80
1996-05-08 19:50:04,326.50,67.50,9.00,69.90
1996-05-09 00:21:09,11.40,65.60,346.30,65.70
1996-05-09 13:51:59,329.60,66.50,131.90,72.40
1996-05-10 03:59:00,313.80,65.10,261.70,54.90
1996-05-11 13:50:04,327.30,67.10,130.00,73.00
1996-05-11 14:56:18,321.20,68.60,103.60,74.20
1996-05-12 15:45:42,315.40,66.60,81.90,71.60
1996-05-13 04:16:39,342.20,64.40,276.90,53.30
1996-05-13 19:51:59,346.60,64.90,35.40,68.90
1996-05-13 21:43:09,332.00,64.70,345.20,64.70
1996-05-13 22:46:57,318.80,65.10,316.10,60.00
1996-05-14 00:55:35,322.00,64.90,295.20,55.70
1996-05-14 03:13:45,321.90,64.20,273.80,53.10
1996-05-14 16:51:09,339.50,66.10,86.80,71.10
1996-05-15 11:02:26,335.60,64.90,189.00,68.30
1996-05-15 11:18:23,351.30,64.80,202.90,66.30
1996-05-15 11:41:41,330.70,66.70,172.60,71.50
1996-05-16 00:33:43,334.60,64.70,308.40,58.00
1996-05-16 02:50:39,332.30,67.70,283.70,57.10
1996-05-16 05:39:55,334.60,67.00,259.50,57.10
1996-05-16 20:18:50,313.70,65.80,347.10,66.00
1996-05-17 01:00:48,340.70,66.30,307.70,59.40
1996-05-17 02:17:00,345.70,66.40,298.10,57.70
1996-05-19 17:37:14,349.30,66.70,81.80,71.70
1996-05-19 20:19:46,330.90,65.60,6.80,67.90
1996-05-21 08:58:24,325.90,66.10,213.30,65.70
1996-05-21 21:17:00,339.90,65.60,0.40,67.30
1996-05-21 21:49:22,346.90,66.50,358.40,67.90
1996-05-21 22:48:51,352.70,68.00,347.00,68.00
1996-05-22 04:45:59,332.30,68.80,266.70,58.20
1996-05-22 23:05:31,316.30,66.20,309.60,59.70
1996-05-23 13:31:33,320.90,67.10,127.60,73.00
1996-05-24 02:25:08,334.60,65.80,289.30,55.70
1996-05-24 06:42:34,342.20,64.40,253.50,55.40
1996-05-24 22:13:45,328.30,67.40,330.90,65.00
1996-05-25 02:53:26,337.70,65.30,286.90,54.90
1996-05-25 18:07:18,338.60,67.90,57.80,72.60
1996-05-26 09:42:10,323.20,68.50,201.10,70.20
1996-05-26 15:02:58,325.50,67.20,107.30,72.70
1996-05-26 16:20:15,354.40,66.50,115.60,72.20
1996-05-26 16:28:03,3.20,67.60,123.70,73.50
1996-05-26 23:00:45,346.00,68.00,336.60,66.50
1996-05-27 05:01:50,3.20,67.60,282.90,56.90
1996-05-27 05:53:21,347.20,66.00,265.10,55.40
1996-05-27 08:37:17,328.60,66.20,221.30,64.20
1996-05-29 14:38:44,332.00,64.70,121.70,70.40
1996-05-30 05:16:25,357.00,66.10,277.00,55.10
1996-05-30 06:18:13,335.60,64.90,253.30,56.00
1996-05-30 21:49:52,345.40,66.90,355.70,68.00
1996-05-31 18:04:26,333.50,66.70,53.80,71.30
1996-06-04 01:02:26,358.10,67.60,321.20,63.40
1996-06-04 01:54:24,351.60,67.40,305.90,60.20
1996-06-04 06:50:48,330.30,66.00,244.20,58.90
1996-06-04 07:46:36,320.90,67.10,227.00,63.90
1996-06-04 21:01:20,2.00,68.10,28.80,71.90
1996-06-04 22:08:48,345.60,70.60,346.30,70.50
1996-06-05 20:44:53,352.20,65.90,24.20,69.40
1996-06-06 08:15:39,315.40,63.70,211.90,63.60
1996-06-06 12:51:03,315.40,66.60,131.70,72.50
1996-06-07 19:24:08,20.60,67.80,81.40,72.90
1996-06-13 02:43:48,324.60,69.50,279.90,58.70
1996-06-13 03:20:45,319.30,68.60,271.40,57.70
1996-06-14 12:13:51,14.00,65.90,215.20,65.10
1996-06-16 01:28:14,339.90,65.60,302.30,57.70
1996-06-16 01:40:20,343.40,66.10,302.60,58.20
1996-06-16 02:34:19,340.40,65.20,291.70,55.40
1996-06-16 17:11:33,339.80,67.30,80.20,72.30
1996-06-16 18:04:18,350.80,66.30,74.00,71.20
1996-06-18 18:19:50,332.30,67.70,45.70,72.10
1996-06-18 23:03:12,328.60,66.20,320.20,61.90
1996-06-19 11:19:02,324.20,66.20,170.30,71.20
1996-06-19 15:16:34,325.50,67.20,103.60,72.70
1996-06-20 09:55:54,346.30,63.30,217.30,62.10
1996-06-20 11:22:58,307.20,70.00,150.00,75.70
1996-06-21 01:03:01,324.20,68.80,294.60,59.60
1996-06-27 19:10:19,10.20,65.70,74.60,70.50
1996-06-29 01:37:26,347.20,66.00,306.00,58.80
1996-06-29 20:36:34,359.40,67.10,34.30,71.10
1996-07-02 20:01:45,355.10,69.10,37.70,73.30
1996-07-02 23:23:42,334.60,65.80,321.50,61.80
1996-12-04 11:36:19,354.70,65.50,195.30,68.10
1996-12-04 19:19:14,346.30,67.50,51.90,72.10
1996-12-04 21:40:28,348.60,65.60,15.20,68.50
1996-12-04 22:00:43,318.40,69.00,332.10,66.80
1996-12-05 03:20:42,318.90,71.90,271.80,61.20
1996-12-05 04:33:14,347.40,70.30,277.00,59.50
1996-12-07 17:30:23,13.10,66.50,112.00,72.10
1996-12-07 18:27:35,338.90,68.20,57.10,72.90
1996-12-09 04:43:19,341.40,68.60,271.40,57.70
1996-12-09 05:12:45,335.40,69.90,263.10,59.70
1996-12-09 05:40:21,357.90,69.20,272.00,58.30
1996-12-09 08:24:54,344.60,70.00,235.90,64.90
1996-12-09 08:59:05,348.30,68.70,231.20,64.60
1996-12-09 12:56:26,346.30,67.50,158.60,73.00
1996-12-09 14:30:27,340.10,68.40,120.80,74.20
1996-12-09 21:31:11,2.80,64.00,36.80,68.10
1996-12-10 03:57:25,338.80,65.50,277.40,54.50
1996-12-10 07:32:15,357.00,65.60,252.30,56.90
1996-12-10 16:59:35,335.70,66.00,77.50,70.90
1996-12-11 00:19:11,354.90,64.50,337.60,63.40
1996-12-11 09:54:36,0.50,63.00,226.40,59.90
1996-12-11 10:07:22,348.20,64.00,212.20,63.80
1996-12-11 12:50:31,338.40,66.00,148.10,71.90
1996-12-11 16:39:17,349.10,67.20,97.20,72.50
1996-12-11 17:41:24,7.40,64.30,102.40,69.50
1996-12-11 18:26:01,331.80,67.00,49.90,71.50
1996-12-11 19:31:47,341.40,68.60,41.50,72.90
1996-12-15 02:58:01,341.00,69.10,289.30,59.10
1996-12-15 06:38:39,320.40,69.00,237.20,63.50
1996-12-15 07:27:43,345.70,68.50,246.10,61.10
1996-12-15 10:00:26,320.20,68.30,186.20,71.90
1996-12-15 10:58:15,318.40,69.00,165.30,74.20
1996-12-15 20:52:34,321.10,64.60,357.40,66.00
1996-12-16 04:59:24,1.70,65.10,281.10,54.20
1996-12-16 15:09:13,335.90,68.30,104.70,73.90
1996-12-16 15:49:04,328.70,68.10,86.20,73.30
1996-12-16 19:10:05,316.60,72.00,11.50,74.70
1996-12-16 21:27:39,352.70,68.00,21.80,71.40
1996-12-16 22:44:02,32.40,65.90,49.70,70.40
1996-12-17 09:33:50,305.60,71.00,180.00,75.10
1996-12-17 14:57:03,325.20,70.90,95.00,76.60
1996-12-17 15:58:23,338.60,69.90,95.20,75.40
1996-12-17 16:40:06,333.50,69.00,78.60,74.20
1996-12-18 04:41:59,347.30,68.10,275.10,57.10
1996-12-18 05:30:17,347.00,68.60,267.00,58.00
1996-12-18 18:55:35,324.90,70.20,29.20,74.00
1996-12-18 19:17:03,317.90,73.00,9.10,75.50
1996-12-18 19:56:28,339.80,71.70,27.70,75.50
1996-12-18 20:25:45,3.60,69.70,52.00,74.40
1996-12-19 02:24:05,7.40,68.50,315.40,63.20
1996-12-19 20:32:45,340.80,72.30,16.80,75.40
1996-12-20 07:20:17,4.80,69.10,260.10,59.20
1996-12-20 08:29:08,330.90,69.70,223.50,67.30
1996-12-21 02:32:07,16.00,68.90,320.10,64.50
1996-12-21 03:42:02,4.50,67.60,296.60,58.70
1996-12-21 04:12:15,24.70,68.80,304.80,61.40
1996-12-21 21:53:46,12.80,66.00,40.80,70.20
1996-12-22 09:11:02,339.60,68.20,220.70,66.30
1996-12-22 12:50:37,353.10,67.00,169.40,72.00
1996-12-22 16:31:25,6.90,67.00,120.50,72.80
1996-12-23 02:17:00,318.60,63.60,282.50,52.80
1996-12-23 23:35:48,4.40,67.10,358.70,68.60
1996-12-24 03:12:27,20.50,66.10,315.80,60.90
1996-12-24 17:44:28,17.00,66.60,113.00,72.20
1996-12-25 14:53:00,16.70,64.50,160.00,70.10
1996-12-26 18:59:03,355.60,67.10,69.10,72.00
1996-12-27 15:46:34,321.90,70.70,77.60,76.00
1996-12-27 16:31:20,326.10,70.50,71.00,75.70
1996-12-27 17:06:18,4.60,68.10,108.70,73.70
1996-12-27 18:46:53,346.70,71.30,58.10,76.30
1996-12-27 20:16:17,1.90,67.10,55.10,71.70
1996-12-27 20:59:13,9.60,67.30,51.80,71.90
1996-12-28 07:06:35,347.20,66.00,250.10,57.70
1996-12-28 08:07:55,355.40,68.10,245.70,60.80
1996-12-28 10:29:35,10.00,65.20,228.10,61.70
1996-12-28 16:46:47,348.40,66.10,94.60,71.30
1996-12-28 22:26:34,348.30,68.70,358.20,70.10
1996-12-28 23:27:45,338.90,71.00,329.50,68.30
1996-12-29 16:38:09,343.00,66.60,90.60,71.70
1996-12-29 23:25:33,355.70,66.50,352.30,67.30
1996-12-30 12:04:15,1.70,64.00,193.20,66.90
1996-12-31 16:17:03,8.60,67.90,127.10,73.80
1997-01-01 16:51:21,346.60,67.00,91.40,72.20
1997-01-02 01:21:38,21.40,69.90,343.20,69.40
1997-01-02 12:55:29,346.00,68.00,159.20,73.50
1997-01-02 15:05:31,1.90,67.60,138.60,73.50
1997-01-02 17:08:37,328.00,68.50,64.90,73.40
1997-01-02 18:42:38,346.60,67.00,63.10,71.80
1997-01-02 19:56:13,343.60,69.40,36.00,73.50
1997-01-02 20:22:26,12.40,67.60,65.30,72.40
1997-01-03 05:51:09,6.00,68.50,275.10,57.60
1997-01-03 13:09:32,11.70,68.70,189.90,71.80
1997-01-03 13:34:04,348.90,67.70,149.50,73.50
1997-01-04 00:03:31,21.10,68.20,8.70,70.60
1997-01-04 04:52:59,348.30,68.70,274.00,57.80
1997-01-04 14:09:55,5.70,67.00,160.60,72.50
1997-01-04 15:43:35,350.40,67.30,113.00,73.00
1997-01-04 20:58:23,345.70,68.50,21.10,71.80
1997-01-06 02:39:57,1.90,66.60,307.60,59.70
1997-01-06 09:29:13,346.00,68.00,222.50,65.70
1997-01-07 00:56:24,10.90,64.60,344.10,64.40
1997-01-07 03:02:17,321.70,66.70,276.60,55.70
1997-01-07 11:51:37,313.60,67.30,137.00,73.20
1997-01-07 17:28:57,344.50,66.30,79.90,71.20
1997-01-08 08:12:46,341.80,68.10,234.90,63.10
1997-01-08 08:37:44,337.90,69.20,227.50,65.90
1997-01-08 09:19:00,2.10,69.70,239.00,63.90
1997-01-08 14:12:00,351.40,71.60,145.70,77.40
1997-01-09 00:38:23,324.70,67.70,304.20,60.20
1997-01-09 07:47:33,353.40,65.90,247.20,58.20
1997-01-09 17:58:36,351.40,67.90,79.60,73.00
1997-01-09 20:42:57,14.00,68.00,61.40,72.80
1997-01-10 03:34:21,5.00,63.90,299.30,55.40
1997-01-11 08:29:02,331.90,65.80,221.70,63.70
1997-01-11 10:24:57,347.10,63.90,206.70,64.70
1997-01-12 03:56:11,332.80,69.50,274.10,58.60
1997-01-12 07:25:11,346.00,65.90,246.10,58.40
1997-01-12 15:18:13,359.40,65.60,130.60,71.50
1997-01-12 15:42:46,334.10,67.40,94.40,72.70
1997-01-12 16:41:02,359.40,65.60,108.60,71.10
1997-01-13 01:17:54,342.30,69.20,308.80,62.60
1997-01-13 16:44:12,349.40,69.30,96.30,74.80
1997-01-13 17:49:03,330.20,70.20,54.80,75.00
1997-01-14 06:25:17,356.40,69.70,264.20,59.40
1997-01-14 11:54:49,329.70,69.50,161.20,74.80
1997-01-15 08:22:06,336.70,70.10,230.80,66.10
1997-01-15 14:06:00,355.90,65.50,147.40,71.40
1997-01-16 01:17:09,10.30,68.80,333.80,66.90
1997-01-17 12:55:04,341.00,67.40,152.50,73.10
1997-01-17 18:55:53,317.50,70.10,19.30,73.30
1997-01-18 02:15:38,352.20,65.90,305.40,58.60
1997-01-18 18:08:36,359.40,67.10,86.00,72.20
1997-01-18 18:49:14,3.10,66.60,79.80,71.60
1997-01-18 19:41:49,330.70,66.70,26.40,70.30
1997-01-19 09:42:05,356.90,66.60,228.70,63.00
1997-01-19 14:22:33,36.80,65.90,197.20,68.20
1997-01-19 15:48:25,335.60,64.90,95.50,70.00
1997-01-21 02:07:22,341.80,66.50,299.20,58.00
1997-01-21 14:28:07,334.10,65.10,113.70,70.70
1997-01-22 15:44:26,327.60,67.80,86.70,73.00
1997-01-22 23:32:52,4.50,67.60,357.80,69.00
1997-01-23 00:24:33,341.40,67.00,320.60,62.70
1997-01-23 23:02:28,20.60,67.80,26.40,71.40
1997-01-24 10:17:35,349.30,66.70,213.90,66.20
1997-01-24 11:43:27,349.90,68.30,191.30,71.30
1997-01-24 12:59:30,351.20,68.40,167.10,73.50
1997-01-24 16:41:32,343.50,67.80,90.30,73.00
1997-01-24 20:30:18,356.70,68.10,42.30,72.40
1997-01-25 12:45:30,353.20,66.40,172.40,71.30
1997-01-25 20:15:04,319.90,66.80,2.90,68.70
1997-01-26 02:16:56,43.70,66.20,354.30,67.20
1997-01-26 03:09:04,5.70,67.00,304.00,59.40
1997-01-26 16:15:32,333.50,63.30,86.60,68.10
1997-01-26 18:18:49,356.20,63.50,80.60,68.20
1997-01-26 22:10:02,339.60,61.70,357.70,63.40
1997-01-27 10:15:00,329.20,65.80,191.80,68.80
1997-01-27 15:25:48,329.40,67.60,93.90,72.90
1997-01-27 17:01:38,338.60,67.10,79.80,72.10
1997-01-27 18:55:06,9.00,62.70,85.20,67.40
1997-01-28 10:01:37,354.40,66.50,222.70,64.20
1997-01-28 10:31:02,5.60,66.50,226.00,63.50
1997-01-28 11:59:59,302.10,68.20,121.20,74.00
1997-01-28 13:31:49,345.80,62.20,143.70,68.20
1997-01-29 00:04:10,328.30,67.40,313.20,61.70
1997-01-29 14:08:44,330.20,64.90,115.10,70.50
1997-01-29 18:43:30,334.60,67.00,47.10,71.50
1997-01-29 19:50:30,350.40,67.30,46.90,71.80
1997-01-29 20:28:33,11.70,68.70,60.30,73.50
1997-01-30 08:42:06,330.60,67.90,220.20,66.10
1997-01-30 10:14:32,356.80,67.60,222.80,65.30
1997-01-30 11:30:46,339.80,66.60,181.20,70.70
1997-01-30 13:55:30,351.50,64.30,145.50,70.20
1997-01-30 16:47:04,352.50,64.90,99.30,70.10
1997-01-31 02:02:08,338.60,67.10,297.40,58.30
1997-01-31 17:28:26,349.10,67.20,84.60,72.30
1997-01-31 20:15:06,334.70,68.10,18.90,71.30
1997-01-31 23:35:49,351.20,68.40,340.80,67.60
1997-02-01 13:45:08,1.80,65.60,164.00,71.00
1997-02-02 08:36:44,8.40,71.00,252.00,62.50
1997-02-02 13:22:42,347.20,66.00,152.10,71.80
1997-02-02 14:52:14,14.00,68.00,162.70,73.30
1997-02-02 15:33:48,344.90,65.80,109.90,71.30
1997-02-02 23:38:30,34.70,64.70,34.90,68.70
1997-02-03 20:54:14,355.70,66.50,34.90,70.50
1997-02-03 21:16:08,335.20,66.50,3.10,68.40
1997-02-04 10:56:20,343.40,66.10,197.00,68.40
1997-02-05 11:47:58,348.10,66.60,186.70,70.20
1997-02-05 12:22:55,346.90,66.50,173.20,71.30
1997-02-05 13:47:24,358.20,66.10,159.30,71.70
1997-02-06 00:49:48,0.60,66.10,332.20,64.00
1997-02-06 03:08:34,343.90,67.30,288.80,57.20
1997-02-06 03:50:44,336.40,67.80,277.00,56.90
1997-02-06 04:30:36,29.60,64.90,306.20,57.70
1997-02-06 07:37:50,332.50,64.20,233.60,59.40
1997-02-07 18:44:01,3.20,67.10,79.90,72.10
1997-02-08 11:55:01,332.10,63.50,160.20,69.20
1997-02-08 19:24:26,341.20,62.60,45.80,66.90
1997-02-08 19:42:23,330.60,63.70,27.40,67.40
1997-02-09 00:47:03,343.40,66.10,316.60,61.10
1997-02-09 06:00:01,348.10,66.60,263.40,56.20
1997-02-09 13:53:30,12.80,66.00,177.80,70.50
1997-02-09 15:53:43,333.00,63.80,92.00,68.70
1997-02-09 18:42:23,351.60,60.60,69.70,65.10
1997-02-09 19:46:47,307.80,62.70,359.30,64.40
1997-02-09 21:26:45,4.50,60.90,39.50,65.00
1997-02-11 19:43:56,325.40,62.80,21.10,66.20
1997-02-11 23:28:51,8.00,62.70,6.20,65.10
1997-02-12 12:47:25,340.10,68.40,158.10,73.90
1997-02-13 05:35:17,347.00,68.60,267.10,58.00
1997-02-13 11:49:25,336.30,66.70,172.30,71.60
1997-02-13 13:16:31,349.10,67.20,159.40,72.70
1997-02-13 15:31:27,349.30,66.70,117.10,72.40
1997-02-14 00:44:41,330.70,66.70,306.30,59.60
1997-02-14 01:04:17,324.20,68.80,297.20,60.00
1997-02-14 05:46:53,43.70,66.20,301.70,58.20
1997-02-14 06:48:13,358.20,66.10,262.00,55.90
1997-02-14 10:42:04,348.10,66.60,207.60,67.20
1997-02-15 12:42:50,335.70,66.00,151.40,71.80
1997-02-15 13:54:09,320.10,67.50,110.00,73.10
1997-02-15 15:53:45,349.10,64.60,110.20,70.00
1997-02-16 21:13:51,329.60,63.50,358.70,65.10
1997-02-17 00:00:40,337.00,63.50,322.20,59.70
1997-02-17 07:23:40,354.50,60.80,252.70,52.00
1997-02-17 19:56:03,358.40,63.00,55.90,67.50
1997-02-17 22:16:40,302.20,66.40,313.10,60.60
1997-02-18 11:19:54,320.20,68.30,162.40,73.60
1997-02-18 14:11:38,339.80,67.30,129.70,73.20
1997-02-18 14:55:11,308.80,68.30,80.70,73.40
1997-02-20 01:01:43,347.00,68.60,314.50,63.10
1997-02-20 03:44:15,338.00,69.20,279.00,58.40
1997-02-20 05:15:11,329.40,67.60,259.40,57.80
1997-02-20 06:17:45,329.90,68.30,249.40,60.20
1997-02-20 06:36:35,4.70,68.60,268.40,57.90
1997-02-20 20:10:39,341.80,68.10,27.30,71.80
1997-02-20 20:26:26,324.00,70.60,357.40,71.90
1997-02-21 09:07:45,343.80,61.90,223.80,59.30
1997-02-21 13:58:18,331.20,62.10,121.00,67.80
1997-02-21 16:02:21,340.60,67.90,98.80,73.30
1997-02-22 03:32:11,354.70,65.50,291.90,55.80
1997-02-22 11:20:10,354.70,65.50,203.50,66.90
1997-02-22 20:56:52,14.80,65.30,56.10,69.90
1997-02-22 21:58:02,356.00,64.50,16.10,67.50
1997-02-23 02:14:33,345.10,67.40,299.00,58.90
1997-02-23 14:29:57,350.80,66.30,138.40,72.20
1997-02-23 16:20:20,0.60,65.60,116.80,71.30
1997-02-24 08:19:37,342.90,65.00,235.00,60.00
1997-02-24 11:06:53,354.40,66.50,207.90,67.10
1997-02-25 01:39:49,314.60,65.50,284.80,54.90
1997-02-25 08:31:12,358.10,67.60,245.60,60.30
1997-02-25 09:41:44,347.90,67.10,223.20,64.70
1997-02-25 15:57:43,337.90,66.40,97.20,71.60
1997-02-25 18:59:24,328.80,65.10,35.90,69.10
1997-02-26 01:23:21,0.60,67.60,321.80,63.50
1997-02-26 02:12:26,346.70,69.10,299.90,60.80
1997-02-26 12:19:28,338.60,61.60,161.00,67.30
1997-02-26 18:09:41,338.60,64.30,61.70,68.90
1997-02-26 18:40:21,5.40,66.00,82.70,70.90
1997-02-27 11:32:58,354.00,68.00,201.90,69.50
1997-02-27 14:12:26,318.10,66.90,103.80,72.30
1997-02-28 05:31:49,283.80,65.20,220.70,63.30
1997-02-28 17:24:31,317.20,65.80,49.00,70.30
1997-02-28 21:01:11,319.50,69.40,344.00,69.00
1997-03-01 13:31:05,321.30,65.30,119.20,71.00
1997-03-01 18:55:33,338.20,64.80,47.60,69.20
1997-03-02 08:09:39,331.10,63.30,226.40,60.20
1997-03-02 11:56:35,356.90,66.60,197.10,68.90
1997-03-02 14:05:23,339.70,64.50,131.40,70.40
1997-03-02 21:28:50,353.50,65.40,20.10,68.70
1997-03-03 06:39:08,357.00,66.10,263.30,55.70
1997-03-03 13:23:11,330.70,66.70,134.30,72.60
1997-03-03 16:19:49,354.40,66.50,110.20,72.10
1997-03-03 22:01:37,343.40,66.10,357.50,67.50
1997-03-04 08:51:07,358.00,68.70,242.80,62.00
1997-03-04 13:40:01,344.40,68.40,149.30,74.20
1997-03-04 14:21:33,359.30,68.20,156.00,73.80
1997-03-04 16:34:12,356.50,69.10,109.20,74.80
1997-03-05 09:01:02,321.20,68.60,209.10,69.00
1997-03-05 23:02:32,2.80,64.00,4.60,66.20
1997-03-05 23:28:45,320.40,65.00,312.70,59.20
1997-03-06 03:23:39,288.30,67.90,251.20,59.40
1997-03-06 06:05:34,330.70,66.70,251.80,58.10
1997-03-06 14:26:03,325.90,64.30,109.60,69.70
1997-03-07 09:17:12,342.20,66.00,223.40,63.50
1997-03-07 11:30:55,318.70,64.30,153.70,70.10
1997-03-12 10:04:11,344.20,63.00,212.00,62.90
1997-03-12 11:14:16,342.20,62.70,189.60,66.20
1997-03-12 18:02:45,343.70,65.60,68.40,70.30
1997-03-12 18:30:20,351.60,67.40,68.30,72.30
1997-03-12 20:07:16,321.10,67.90,1.30,69.60
1997-03-13 11:52:24,359.40,67.60,203.20,69.00
1997-03-14 01:21:14,11.10,70.40,328.90,67.60
1997-03-14 05:22:26,345.10,67.40,268.40,56.60
1997-03-16 05:35:58,5.80,67.50,278.90,56.60
1997-03-17 19:14:16,330.00,64.20,31.20,68.00
1997-03-21 09:51:02,321.90,64.20,191.90,67.30
1997-03-22 03:38:51,333.10,62.60,276.90,51.50
